Verdict,User,Merchant,Category,Pattern_Detected,AI_Confidence,AI_Reason,Start_Date,Last_Txn
Safe,user_5808,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-15,2023-10-15
Safe,user_5808,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-11,2024-05-14
Safe,user_5808,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-07-08,2024-07-08
Safe,user_5808,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-23,2024-11-03
Safe,user_5808,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-31,2024-11-02
Safe,user_5808,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-19,2024-09-15
Safe,user_5808,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-12,2024-12-21
Safe,user_5808,UrbanElectric,Utilities,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-04-24,2024-04-24
Safe,user_5816,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-06,2024-12-07
Safe,user_5816,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-30,2024-10-14
Safe,user_5816,CityRail,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-09-13,2024-12-15
Safe,user_5816,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-10,2024-11-25
Safe,user_5705,BingeWatch,Entertainment,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-03,2024-07-06
Safe,user_5686,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-06,2024-12-16
Safe,user_5686,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-26,2024-12-21
Safe,user_5474,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-31,2024-12-13
Safe,user_5474,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-27,2024-05-09
Safe,user_5474,CityRail,Transport,None,Safety Score: 98.5%,Safe (Confidence 1.5%).,2023-11-01,2024-12-11
Safe,user_5474,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-03,2024-12-21
Safe,user_5474,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-18,2024-11-26
Safe,user_5474,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-22,2024-12-02
Safe,user_5474,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-18,2024-12-08
Safe,user_5474,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-26,2024-12-25
Safe,user_5474,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-07,2024-09-05
Safe,user_5474,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-09,2024-12-16
Safe,user_5474,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-11-23
Safe,user_5474,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-02,2024-12-24
Safe,user_5507,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-09,2024-10-31
Safe,user_5507,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-04,2024-12-06
Safe,user_5507,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-22,2024-05-28
Safe,user_5507,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-12,2024-12-04
Safe,user_5507,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-16,2023-11-16
Safe,user_5507,GadgetDepot,Electronics,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-10-27,2024-10-05
Safe,user_5507,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-05-24,2024-11-19
Safe,user_5507,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-04,2024-10-11
Safe,user_5507,ReadAddict,Shopping,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2024-04-15,2024-11-15
Safe,user_5507,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-15,2024-07-07
Safe,user_5507,TrendSetter,Shopping,None,Safety Score: 99.4%,Safe (Confidence 0.6%).,2024-10-06,2024-10-06
Safe,user_5507,UrbanElectric,Utilities,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-24,2023-08-24
Safe,user_5513,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-25,2024-11-25
Safe,user_5443,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-19,2024-12-14
Safe,user_5513,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-02,2024-03-03
Safe,user_5443,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-07,2024-12-28
Safe,user_5443,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-02,2024-12-06
Safe,user_5302,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-12-17
Safe,user_5302,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-26,2024-07-07
Safe,user_5302,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-05-22,2024-10-14
Safe,user_5302,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-01,2024-07-12
Safe,user_5302,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-09,2024-12-08
Safe,user_5321,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-10,2024-12-11
Safe,user_5321,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-08-15
Safe,user_5321,CityRail,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-25,2024-11-03
Safe,user_5321,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-05,2024-10-27
Safe,user_5321,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-20,2024-08-02
Safe,user_5321,GadgetDepot,Electronics,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-16,2024-12-09
Safe,user_5321,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-09,2024-11-30
Safe,user_5321,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-09,2024-11-04
Safe,user_5321,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-10,2024-12-06
Safe,user_5321,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-23,2024-11-17
Safe,user_5321,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-15,2024-11-27
Safe,user_5321,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-12,2024-12-21
Safe,user_5443,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-08,2024-11-11
Safe,user_5443,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-30,2024-12-24
Safe,user_5443,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-01,2024-09-10
Safe,user_5443,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-23,2024-11-04
Safe,user_5443,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-18,2024-07-07
Safe,user_5443,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-31,2024-11-09
Safe,user_5443,JavaJoint,Dining,None,Safety Score: 99.4%,Safe (Confidence 0.6%).,2023-08-04,2024-12-01
Safe,user_5443,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-30,2024-12-26
Safe,user_5443,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-17,2024-09-28
Safe,user_5828,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-05,2024-10-04
Safe,user_5513,CityRail,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-12-20,2024-08-10
Safe,user_5513,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-31,2024-10-25
Safe,user_5651,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-29,2024-07-11
Safe,user_5651,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-24,2024-01-20
Safe,user_5667,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-31,2024-08-27
Safe,user_5667,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-05,2024-04-09
Safe,user_5667,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-09,2024-12-24
Safe,user_5667,FitPhysique,Health,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-08-15,2023-08-15
Safe,user_5667,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-10,2024-10-02
Safe,user_5667,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-15,2024-12-11
Safe,user_5667,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-02-25,2024-02-25
Safe,user_5667,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-02,2024-09-14
Safe,user_5667,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-20,2024-09-29
Safe,user_5667,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-26,2024-11-14
Safe,user_5667,TrendSetter,Shopping,None,Safety Score: 95.7%,Safe (Confidence 4.3%).,2023-07-21,2024-10-30
Safe,user_5667,UrbanElectric,Utilities,None,Safety Score: 98.6%,Safe (Confidence 1.4%).,2023-07-01,2024-11-23
Safe,user_5686,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-30,2024-12-14
Safe,user_5686,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-08-21,2023-09-04
Safe,user_5686,CellConnect,Utilities,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-07-22,2024-11-08
Safe,user_5686,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-08,2024-08-14
Safe,user_5686,FitPhysique,Health,None,Safety Score: 98.4%,Safe (Confidence 1.6%).,2023-09-01,2024-12-26
Safe,user_5686,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-18,2024-11-21
Safe,user_5686,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-15,2024-12-19
Safe,user_5686,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-13,2024-11-01
Safe,user_5686,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-14,2024-11-28
Safe,user_5686,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-06,2024-10-19
Safe,user_5686,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-18,2024-09-09
Safe,user_5651,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-22,2024-06-05
Safe,user_5513,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-03,2024-12-14
Safe,user_5651,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-05,2024-07-31
Safe,user_5651,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-13,2024-09-09
Safe,user_5513,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-01,2024-04-24
Safe,user_5513,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-18,2024-02-04
Safe,user_5513,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-10-15,2024-11-04
Safe,user_5513,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-03-13,2024-11-20
Safe,user_5513,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-15,2024-01-24
Safe,user_5513,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-02-19,2024-11-21
Safe,user_5577,BingeWatch,Entertainment,None,Safety Score: 98.9%,Safe (Confidence 1.1%).,2024-01-29,2024-10-13
Safe,user_5577,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-13,2024-12-25
Safe,user_5577,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-05,2024-08-01
Safe,user_5577,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-01,2024-12-03
Safe,user_5577,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-17,2024-07-05
Safe,user_5577,GadgetDepot,Electronics,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-18,2024-12-27
Safe,user_5577,JavaJoint,Dining,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-25,2024-12-19
Safe,user_5577,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-08-26,2024-11-25
Safe,user_5577,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-30,2024-11-25
Safe,user_5577,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-02,2024-08-16
Safe,user_5577,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-25,2024-12-04
Safe,user_5577,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-03,2024-09-14
Safe,user_5651,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-20,2024-05-30
Safe,user_5651,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-11-28,2023-12-12
Safe,user_5651,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-22,2024-11-18
Safe,user_5651,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-09,2024-06-07
Safe,user_5651,FitPhysique,Health,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-10-29,2023-10-29
Safe,user_5651,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-02,2024-11-27
Safe,user_5651,GadgetDepot,Electronics,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-27,2024-11-18
Safe,user_5651,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-10,2024-09-12
Safe,user_5828,TravelEasy,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-23,2024-06-10
Safe,user_5828,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-12,2024-08-18
Safe,user_5828,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-20,2024-10-25
Safe,user_6385,CityRail,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-12-17,2024-11-18
Safe,user_6385,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-03-05,2024-08-23
Safe,user_6385,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-24,2024-10-22
Safe,user_6385,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-03,2024-05-13
Safe,user_6385,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-06-17,2024-06-17
Safe,user_6385,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-01,2024-12-26
Safe,user_6385,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-30,2024-02-18
Safe,user_6385,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-03,2024-07-05
Safe,user_6385,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-24,2024-10-05
Safe,user_6385,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-18,2024-11-06
Safe,user_6409,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-06,2024-10-08
Safe,user_6409,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-07,2024-12-06
Safe,user_6409,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-04-05,2024-11-12
Safe,user_6409,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-27,2024-05-08
Safe,user_6409,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-09-30,2024-11-10
Safe,user_6409,GadgetDepot,Electronics,None,Safety Score: 89.9%,Safe (Confidence 10.1%).,2023-09-11,2024-05-20
Safe,user_6409,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-11,2024-12-26
Safe,user_6409,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-24,2024-12-01
Safe,user_6409,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-16,2024-12-02
Safe,user_6409,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-30,2024-11-20
Safe,user_6409,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-27,2024-10-20
Safe,user_6434,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-18,2024-12-18
Safe,user_6434,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-08-12,2023-08-26
Safe,user_6434,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-17,2023-09-13
Safe,user_6434,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-15,2024-08-18
Safe,user_6385,CellConnect,Utilities,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-08-15,2024-08-15
Safe,user_6434,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-14,2024-12-18
Safe,user_6385,BingeWatch,Entertainment,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2024-02-07,2024-11-17
Safe,user_6374,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-24,2024-10-24
Safe,user_6289,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-27,2024-12-27
Safe,user_6289,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-05,2024-12-10
Safe,user_6332,BingeWatch,Entertainment,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-19,2024-10-18
Safe,user_6332,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-21,2024-12-19
Safe,user_6332,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-20,2024-12-06
Safe,user_6332,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-03,2024-12-14
Safe,user_6332,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-03,2024-12-21
Safe,user_6332,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-08,2024-12-19
Safe,user_6332,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-22,2024-11-24
Safe,user_6332,QuickBite,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-01-14,2024-11-18
Safe,user_6332,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-04,2024-10-13
Safe,user_6332,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-16,2024-11-16
Safe,user_6332,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-04-07,2024-08-02
Safe,user_6332,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-04-02,2024-12-27
Safe,user_6374,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-25,2024-12-29
Safe,user_6374,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-09-15,2023-09-29
Safe,user_6374,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-09,2024-12-26
Safe,user_6374,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-24,2024-12-16
Safe,user_6374,FitPhysique,Health,None,Safety Score: 99.2%,Safe (Confidence 0.8%).,2023-07-10,2024-11-06
Safe,user_6374,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-21,2024-12-19
Safe,user_6374,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-23,2024-10-19
Safe,user_6374,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-07,2024-11-25
Safe,user_6374,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-11,2024-08-14
Safe,user_6374,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-20,2024-12-24
Safe,user_6374,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-23,2024-11-11
Safe,user_6374,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-01,2024-07-06
Safe,user_6289,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-15,2024-11-16
Safe,user_6434,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-22,2024-11-13
Safe,user_6434,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2024-02-06,2024-12-17
Safe,user_6549,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-09,2024-02-04
Safe,user_6549,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-06-30
Safe,user_6549,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-19,2024-07-12
Safe,user_6549,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-14,2024-09-20
Safe,user_6549,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-12-31,2024-09-28
Safe,user_6549,QuickBite,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-05,2024-11-02
Safe,user_6549,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-31,2024-10-17
Safe,user_6549,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-08,2024-11-01
Safe,user_6549,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-06-22,2024-07-13
Safe,user_6549,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-09,2024-11-09
Safe,user_6552,BingeWatch,Entertainment,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-03-20,2024-08-18
Safe,user_6552,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-30,2024-11-03
